generic,category,exception,subtype_source,discriminator_label,human_label,template_number
"Generally, a salad spinner has to be able to move.",invirtue,a plastic salad spinner must be able to rotate,gpt3-cons,1,1.0,7
"Generally, a salad spinner has to be able to move.",invirtue,a salad spinner that is plastic must be able to move and spin,gpt3-cons,1,1.0,5
"Generally, a salad spinner has to be able to move.",invirtue,a salad spinner that is plastic must be able to rotate,gpt3-cons,1,1.0,5
"Generally, a salad spinner has to be able to move.",invirtue,a salad spinner that is plastic must be able to rotate,gpt3-cons,1,1.0,7
"Generally, a salad spinner are used to make salads.",quasidef,a salad spinner with a lid can be used to make a salad,gpt3-cons,1,1.0,7
"Generally, a salad spinner are used to make salads.",quasidef,a salad spinner with a lid can be used to make a salad,gpt3-cons,1,1.0,5
"Generally, a salad spinner are used to make salads.",quasidef,a salad spinner with a lid can be used to make a simple salad,gpt3-cons,1,1.0,7
"Generally, a salad spinner are used to make salads.",quasidef,a salad spinner with a lid can be used to make a simple salad,gpt3-cons,1,1.0,5
"Generally, a salad spinner are used to make salads.",quasidef,a plastic salad spinner can be used to make a simple salad,gpt3-cons,1,1.0,7
"Generally, a router should be connected to the Internet via an Ethernet cable.",quasidef,cisco routers should be connected to the internet using ethernet cables,gpt3-cons,1,1.0,5
"Generally, a router should be connected to the Internet via an Ethernet cable.",quasidef,a should be connected to the internet,gpt3-cons,1,0.0,5
"Generally, a router should be connected to the Internet via an Ethernet cable.",quasidef,a should be connected to the internet,gpt3-cons,1,0.0,7
"Generally, a roofs are made of a material.",quasidef,a wood shingle roof can be made of plywood,gpt3-cons,1,1.0,7
"Generally, a roofs are made of a material.",quasidef,a shingled roof can be made of pine or cedar,gpt3-cons,1,1.0,5
"Generally, a roofs are made of a material.",quasidef,a wood shingle roof can be made of pine or cedar,gpt3-cons,1,1.0,5
"Generally, a roofs are made of a material.",quasidef,a wood shingle roof can be made of pine or cedar,gpt3-cons,1,1.0,7
"Generally, a roofs are made of a material.",quasidef,"a wood shingle roof can be made of oak, pine, or cedar",gpt3-cons,1,1.0,5
"Generally, a roof can only be installed on a structure.",character,a sloped roof can be installed on a house,cn-cons,1,1.0,5
"Generally, a roof can only be installed on a structure.",character,a sloped roof can be installed on a building,cn-cons,1,1.0,5
"Generally, a roof can only be installed on a structure.",character,a wooden roof can be installed on a house,gpt3-cons,1,1.0,5
"Generally, a roof can only be installed on a structure.",character,a wooden roof can be installed on a house,gpt3-cons,1,1.0,7
"Generally, a riverbanks may have many different species.",character,a yellow river has many species of fish,gpt3-cons,1,1.0,7
"Generally, a riverbanks may have many different species.",character,oxbow lakes have many different kinds of fish,gpt3-cons,1,0.0,7
"Generally, a riverbanks may have many different species.",character,oxbow lakes have many different kinds of fish,gpt3-cons,1,0.0,5
"Generally, a riverbanks may have many different species.",character,a mountain stream has many different types of fish,gpt3-cons,1,1.0,5
"Generally, a riverbanks may have many different species.",character,a mountain stream has many different types of fish,gpt3-cons,1,1.0,7
"Generally, a riverbanks are composed of sand, gravel, clay.",quasidef,a riverbank of a lake can be composed of a mixture of sand and gravel,gpt3-cons,1,1.0,7
"Generally, a riverbanks are composed of sand, gravel, clay.",quasidef,a riverbank of a lake can be composed of a mixture of sand and gravel,gpt3-cons,1,1.0,5
"Generally, a riverbanks are composed of sand, gravel, clay.",quasidef,a riverbank of a bay can be composed of a mixture of sand and gravel,gpt3-cons,1,1.0,5
"Generally, a riverbanks are composed of sand, gravel, clay.",quasidef,a riverbank of a bay can be composed of a mixture of sand and gravel,gpt3-cons,1,1.0,7
"Generally, a riverbanks are composed of sand, gravel, clay.",quasidef,"a riverbank of a lake can be composed of gravel, sand, and clay",gpt3-cons,1,1.0,7
"Generally, a riverbank should be level with the water.",quasidef,an atlantic riverbank should be level with water level,gpt3-cons,1,1.0,7
"Generally, a riverbank should be level with the water.",quasidef,an atlantic riverbank should be level with an estuary,gpt3-cons,1,0.0,7
"Generally, a riverbank should be level with the water.",quasidef,a huanghe river should be level with a stream,gpt3-cons,1,0.0,5
"Generally, a riverbank should be level with the water.",quasidef,a huanghe river should be level with a stream,gpt3-cons,1,0.0,7
"Generally, a recital can be used to introduce a new concept to an audience.",character,a rock and roll recital is used to present a new musical concept,gpt3-cons,1,1.0,7
"Generally, a recital can be used to introduce a new concept to an audience.",character,a rock and roll recital is used to present a new musical concept,gpt3-cons,1,1.0,5
"Generally, a recital can be used to introduce a new concept to an audience.",character,a rock and roll recital can be used to present a new musical concept,gpt3-cons,1,1.0,5
"Generally, a recital can be used to introduce a new concept to an audience.",character,a rock and roll recital can be used to present a new musical concept,gpt3-cons,1,1.0,7
"Generally, a recital can be used to introduce a new concept to an audience.",character,a baroque recital is used to introduce music to a new audience,gpt3-cons,1,1.0,5
"Generally, a recital can be considered to be a musical composition if its main purpose is to convey information.",character,a symphony is a composition that conveys a message,gpt3-cons,1,1.0,7
"Generally, a recital can be considered to be a musical composition if its main purpose is to convey information.",character,a symphony is composed to convey a message,gpt3-cons,1,1.0,5
"Generally, a recital can be considered to be a musical composition if its main purpose is to convey information.",character,a piano recital is a piece of music,gpt3-cons,1,0.0,5
"Generally, a recital can be considered to be a musical composition if its main purpose is to convey information.",character,a piano recital is a piece of music,gpt3-cons,1,0.0,7
"Generally, a recital can be considered to be a musical composition if its main purpose is to convey information.",character,a symphony recital is a piece of music,gpt3-cons,1,1.0,7
"Generally, a reception can be a great time.",invirtue,a wedding reception is a good time,gpt3-cons,1,1.0,7
"Generally, a reception can be a great time.",invirtue,a wedding reception is a good time,gpt3-cons,1,1.0,5
"Generally, a reception can be a great time.",invirtue,a reception for quinceañera can be a good time,gpt3-cons,1,1.0,7
"Generally, a reception can be a great time.",invirtue,a reception for quinceañera can be a good time,gpt3-cons,1,1.0,5
"Generally, a reception can be a great time.",invirtue,a wedding reception can be a lot of fun,gpt3-cons,1,1.0,7
"Generally, a radiator may be used to cool a device.",quasidef,a built-in radiators can be used to keep a device cool,gpt3-cons,1,1.0,7
"Generally, a radiator may be used to cool a device.",quasidef,a built-in radiators can be used to keep a device cool,gpt3-cons,1,1.0,5
"Generally, a radiator may be used to cool a device.",quasidef,an electric radiator can be used to cool a computer,gpt3-cons,1,1.0,5
"Generally, a radiator may be used to cool a device.",quasidef,an electric radiator can be used to cool a computer,gpt3-cons,1,1.0,7
"Generally, a radiator may be used to cool a device.",quasidef,a radiator made from stainless steel can be used to cool a PC,gpt3-cons,1,1.0,7
"Generally, a private office can be made of stone, wood, or other material.",character,a lawyer's offices are made of stone or wood,gpt3-cons,1,0.0,5
"Generally, a private office can be made of stone, wood, or other material.",character,a lawyer's offices are made of stone or wood,gpt3-cons,1,0.0,7
"Generally, a private office can be made of stone, wood, or other material.",character,a lawyer's office is made of stone or wood,gpt3-cons,1,1.0,5
"Generally, a private office can be made of stone, wood, or other material.",character,a lawyer's office is made of stone or wood,gpt3-cons,1,1.0,7
"Generally, a private office can be made of stone, wood, or other material.",character,a lawyer's office is made of stone or brick,gpt3-cons,1,1.0,5
"Generally, a private office can be composed of any number of different rooms.",character,a shared office can be composed of one or more rooms,gpt3-cons,1,1.0,7
"Generally, a private office can be composed of any number of different rooms.",character,a shared office is composed of one or more rooms,gpt3-cons,1,0.0,7
"Generally, a private office can be composed of any number of different rooms.",character,a co-working space is composed of one or more rooms,gpt3-cons,1,0.0,7
"Generally, a private office can be composed of any number of different rooms.",character,a serviced office is composed of one or more rooms,gpt3-cons,1,1.0,7
"Generally, a private office can be composed of any number of different rooms.",character,"a co-working space can be composed of offices, meeting rooms, and conference rooms",gpt3-cons,1,0.0,7
"Generally, a porpoise may be considered to be a mammal.",quasidef,a dolphin can be a por,gpt3-cons,1,0.0,7
"Generally, a porpoise may be considered to be a mammal.",quasidef,a dolphin can be a dolphin,gpt3-cons,1,0.0,5
"Generally, a plant hormone may be present in the plant tissue.",invirtue,cytokinin is present in plant tissues,cn-cons,1,1.0,5
"Generally, a plane have to be able to land.",quasidef,a biplane must be able to take off and land,gpt3-cons,1,1.0,5
"Generally, a plane have to be able to land.",quasidef,a biplane must be able to take off and land,gpt3-cons,1,1.0,7
"Generally, a plane have to be able to land.",quasidef,a biplane must be able to land on a runway,gpt3-cons,1,1.0,7
"Generally, a plane have to be able to land.",quasidef,a biplane must be able to land on a runway,gpt3-cons,1,1.0,5
"Generally, a plane have to be able to land.",quasidef,a small plane must be able to take off and land,gpt3-cons,1,1.0,5
"Generally, a perfume should smell good on you.",quasidef,an unisex perfume should smell nice on a man,gpt3-cons,1,0.0,5
"Generally, a perfume should smell good on you.",quasidef,an unisex perfume should smell nice on a man,gpt3-cons,1,0.0,7
"Generally, a perfume should smell good on you.",quasidef,a perfume made from essential oils should smell good on a man,gpt3-cons,1,0.0,7
"Generally, a perfume should smell good on you.",quasidef,a perfume made from essential oils should smell good on a man,gpt3-cons,1,0.0,5
"Generally, a perfume should smell good on you.",quasidef,a jasmine perfume should smell nice on a woman,gpt3-cons,1,1.0,7
"Generally, a painting should be about the artist's vision.",,a beautiful painting of a sunset should be about the artist's vision of the sunset,gpt3-cons,1,1.0,7
"Generally, a painting should be about the artist's vision.",,a beautiful painting of a sunset should be about the artist's vision of the sunset,gpt3-cons,1,1.0,5
"Generally, a painting should be about the artist's vision.",,a painting of a flower should be about the artist's vision of the flower,gpt3-cons,1,1.0,7
"Generally, a painting should be about the artist's vision.",,a painting of a flower should be about the artist's vision of the flower,gpt3-cons,1,1.0,5
"Generally, a painting should be about the artist's vision.",,a beautiful painting of a sunset should be about the artist's vision,gpt3-cons,1,1.0,7
"Generally, a nettles are a plant.",quasidef,a stinging nettle is called a nettle,gpt3-cons,1,0.0,7
"Generally, a nettles are a plant.",quasidef,a stinging nettle is called a nettle,gpt3-cons,1,0.0,5
"Generally, a nettles are a plant.",quasidef,a nettle plant can be grown in a garden,gpt3-cons,1,0.0,7
"Generally, a nettles are a plant.",quasidef,a nettle plant can be grown in a garden,gpt3-cons,1,0.0,5
"Generally, a nettles are a plant.",quasidef,a nettle plant is a type of plant,gpt3-cons,1,1.0,7
"Generally, a mud flaps can be attached to a vehicle to provide additional protection from water.",character,a mud flaps for cars can be attached to the front of the vehicle,gpt3-cons,1,0.0,7
"Generally, a mud flaps can be attached to a vehicle to provide additional protection from water.",character,a mud flaps for cars can be attached to the front of the vehicle,gpt3-cons,1,0.0,5
"Generally, a mud flaps can be attached to a vehicle to provide additional protection from water.",character,a mud flaps for minivans can be attached to the bottom of the vehicle,gpt3-cons,1,1.0,7
"Generally, a mud flaps can be attached to a vehicle to provide additional protection from water.",character,a mud flaps for minivans can be attached to the bottom of the vehicle,gpt3-cons,1,1.0,5
"Generally, a mud flaps can be attached to a vehicle to provide additional protection from water.",character,a mud flaps for a honda civic can be attached to the bottom of the vehicle,gpt3-cons,1,1.0,5
"Generally, a mountain lion should be able to climb.",character,a lion should be able to climb up a tree,gpt3-cons,1,1.0,5
"Generally, a mountain lion should be able to climb.",character,a lion should be able to climb up a tree,gpt3-cons,1,1.0,7
"Generally, a mountain lion should be able to climb.",character,a mountain lion kitten should be able climb up a tree,gpt3-cons,1,1.0,5
"Generally, a mountain lion should be able to climb.",character,a mountain lion kitten should be able climb up a tree,gpt3-cons,1,1.0,7
"Generally, a mountain lion should be able to climb.",character,a puma should be able to climb up a tree,gpt3-cons,1,0.0,5
"Generally, a most mammals are carnivores, but some can be herbivores.",character,a rodent can be a carnivore and a herbivore,gpt3-cons,1,1.0,7
"Generally, a most mammals are carnivores, but some can be herbivores.",character,a rodent can be a carnivore and a herbivore,gpt3-cons,1,1.0,5
"Generally, a most mammals are carnivores, but some can be herbivores.",character,a cow can be a carnivore and a herbivore,gpt3-cons,1,1.0,5
"Generally, a most mammals are carnivores, but some can be herbivores.",character,a cow can be a carnivore and a herbivore,gpt3-cons,1,1.0,7
"Generally, a most mammals are carnivores, but some can be herbivores.",character,a large mammal can be a herbivore,gpt3-cons,1,1.0,7
"Generally, a mango tree may be used to produce mangoes.",quasidef,a large mango tree can be used to produce a mango,gpt3-cons,1,1.0,7
"Generally, a mango tree may be used to produce mangoes.",quasidef,a large mango tree can be used to produce a mango,gpt3-cons,1,1.0,5
"Generally, a mango tree may be used to produce mangoes.",quasidef,a small mango tree can be used to make a mango,gpt3-cons,1,1.0,5
"Generally, a mango tree may be used to produce mangoes.",quasidef,a small mango tree can be used to make a mango,gpt3-cons,1,1.0,7
"Generally, a mango tree may be used to produce mangoes.",quasidef,a small mango tree can be used to grow a mango,gpt3-cons,1,1.0,5
"Generally, a mango tree is a fruit tree.",quasidef,a large mango tree can be considered a fruit,gpt3-cons,1,1.0,5
"Generally, a mango tree is a fruit tree.",quasidef,a large mango tree can be considered a fruit,gpt3-cons,1,1.0,7
"Generally, a mango tree is a fruit tree.",quasidef,a small mango tree can be considered a fruit,gpt3-cons,1,1.0,7
"Generally, a mango tree is a fruit tree.",quasidef,a small mango tree can be considered a fruit,gpt3-cons,1,1.0,5
"Generally, a mango tree is a fruit tree.",quasidef,a young mango tree can be considered a fruit,gpt3-cons,1,1.0,5
"Generally, a lorry has to be able to stop.",quasidef,a lorry driver must be able to slow down and stop,gpt3-cons,1,1.0,7
"Generally, a lorry has to be able to stop.",quasidef,a lorry driver must be able to slow down and stop,gpt3-cons,1,1.0,5
"Generally, a lorry has to be able to stop.",quasidef,a lorry driver must be able to stop the vehicle,gpt3-cons,1,1.0,7
"Generally, a lorry has to be able to stop.",quasidef,a lorry driver must be able to stop the vehicle,gpt3-cons,1,1.0,5
"Generally, a lorry has to be able to stop.",quasidef,an off-road lorry must be able to stop in wet conditions,gpt3-cons,1,1.0,7
"Generally, a livestock may be considered to be ""in distress"" if it is unable to feed itself.",invirtue,a cattle can be in distress by being unable to eat,gpt3-cons,1,1.0,7
"Generally, a livestock may be considered to be ""in distress"" if it is unable to feed itself.",invirtue,a cattle can be in distress if it cannot get enough food,gpt3-cons,1,1.0,7
"Generally, a livestock may be considered to be ""in distress"" if it is unable to feed itself.",invirtue,a cattle can be in distress if it cannot get enough food,gpt3-cons,1,1.0,5
"Generally, a livestock may be considered to be ""in distress"" if it is unable to feed itself.",invirtue,a sheep can be in distress if it cannot get enough food,gpt3-cons,1,1.0,7
"Generally, a livestock may be considered to be ""in distress"" if it is unable to feed itself.",invirtue,a bovine can be in distress if it cannot find enough food,gpt3-cons,1,1.0,7
"Generally, a lightning has to pass through the atmosphere.",quasidef,a heat lightning has to travel through air,cn-cons,1,1.0,5
"Generally, a lightning has to pass through the atmosphere.",quasidef,a flash of lightning has to go through the air,gpt3-cons,1,1.0,7
"Generally, a lightning has to pass through the atmosphere.",quasidef,a thunderbolt has to travel through the air,gpt3-cons,1,0.0,7
"Generally, a lightning has to pass through the atmosphere.",quasidef,a lightning from a thunderstorm has to go through the air,gpt3-cons,1,1.0,7
"Generally, a lightning has to pass through the atmosphere.",quasidef,a flash of lightning has to travel through the air,gpt3-cons,1,1.0,7
"Generally, a lancet can be considered to be a surgical tool.",quasidef,a lancet that has been sterilized can be used to perform a vasectomy,gpt3-cons,1,1.0,7
"Generally, a lancet can be considered to be a surgical tool.",quasidef,a lancet that has been sterilized can be used to perform a vasectomy,gpt3-cons,1,1.0,5
"Generally, a lancet can be considered to be a surgical tool.",quasidef,a lancet made of plastic can be used to draw blood from a vein,gpt3-cons,1,1.0,7
"Generally, a lancet can be considered to be a surgical tool.",quasidef,a lancet made of plastic can be used to draw blood from a vein,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance produces symptoms that include bloating, gas.",quasidef,a mild lactose intolerance produces gas and bloating,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance produces symptoms that include bloating, gas.",quasidef,a mild lactose intolerance produces gas and bloating,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance produces symptoms that include bloating, gas.",quasidef,a lactose intolerant produces bloating and gas,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance produces symptoms that include bloating, gas.",quasidef,a lactose intolerant produces bloating and gas,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance produces symptoms that include bloating, gas.",quasidef,a lactose-intolerant produces bloating and gas,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance produces bloating, gas, diarrhea.",quasidef,"a lactose-intolerant-dairy-free produce can cause gas, bloating, and diarrhea",gpt3-cons,1,1.0,7
"Generally, a lactose intolerance produces bloating, gas, diarrhea.",quasidef,"a lactose-intolerant-dairy-free produce can cause gas, bloating, and diarrhea",gpt3-cons,1,1.0,5
"Generally, a lactose intolerance produces bloating, gas, diarrhea.",quasidef,"a lactose-intolerant-vegan produces gas, bloating, and diarrhea",gpt3-cons,1,1.0,5
"Generally, a lactose intolerance produces bloating, gas, diarrhea.",quasidef,"a lactose-intolerant-vegan produces gas, bloating, and diarrhea",gpt3-cons,1,1.0,7
"Generally, a lactose intolerance produces bloating, gas, diarrhea.",quasidef,"a lactose-intolerant produces gas, bloating, and diarrhea",gpt3-cons,1,1.0,7
"Generally, a lactose intolerance may have a mild to moderate degree.",character,a lactose intolerant man has an intolerance to milk,gpt3-cons,1,0.0,7
"Generally, a lactose intolerance may be caused by an intolerance to lactose.",quasidef,a lactose intolerance from eating dairy products is caused by an intolerance,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance may be caused by an intolerance to lactose.",quasidef,a lactose intolerance from eating dairy products is caused by an intolerance,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance are those who cannot digest milk.",quasidef,a lactose intolerance can be those who cannot digest cow's milk,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance are those who cannot digest milk.",quasidef,a lactose intolerance can be those who cannot digest cow's milk,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance are those who cannot digest milk.",quasidef,a severe lactose intolerance are those who cannot digest milk products,gpt3-cons,1,1.0,7
"Generally, a lactose intolerance are those who cannot digest milk.",quasidef,a severe lactose intolerance are those who cannot digest milk products,gpt3-cons,1,1.0,5
"Generally, a lactose intolerance are those who cannot digest milk.",quasidef,a lactose-intolerant can be those who cannot digest cow's milk,gpt3-cons,1,1.0,7
"Generally, a jungle gym can be a great place to work out.",character,an executive fitness club can be a great place for a workout,gpt3-cons,1,0.0,7
"Generally, a jungle gym can be a great place to work out.",character,an atrium can be a great place for a workout,gpt3-cons,1,0.0,7
"Generally, a jungle gym can be a great place to work out.",character,an atrium can be a great place for a workout,gpt3-cons,1,0.0,5
"Generally, a jungle gym can be a great place to work out.",character,an atriums can be a great place for a workout,gpt3-cons,1,1.0,7
"Generally, a jungle gym can be a great place to work out.",character,a water park can be a great place for a workout,gpt3-cons,1,1.0,7
"Generally, a household should be able to meet its basic needs.",character,a family of three should be able to make ends meet,gpt3-cons,1,1.0,5
"Generally, a household should be able to meet its basic needs.",character,a family of three should be able to make ends meet,gpt3-cons,1,1.0,7
"Generally, a household should be able to meet its basic needs.",character,a family of one should be able to pay for food and shelter,gpt3-cons,1,1.0,5
"Generally, a household should be able to meet its basic needs.",character,a family of one should be able to pay for food and shelter,gpt3-cons,1,1.0,7
"Generally, a household should be able to meet its basic needs.",character,a single person should be able to pay for food and shelter,gpt3-cons,1,1.0,7
"Generally, a hoe has a handle.",quasidef,a kitchen hoe has a handle on the end,gpt3-cons,1,1.0,7
"Generally, a hoe has a handle.",quasidef,a kitchen hoe has a handle on the end,gpt3-cons,1,1.0,5
"Generally, a hoe has a handle.",quasidef,a hoe made of iron has a metal handle,gpt3-cons,1,1.0,5
"Generally, a hoe has a handle.",quasidef,a hoe made of iron has a metal handle,gpt3-cons,1,1.0,7
"Generally, a hoe has a handle.",quasidef,a hoe made from iron has a metal handle,gpt3-cons,1,1.0,5
"Generally, a herbivores have to eat plants.",quasidef,a herbivore that eats seeds have to feed on plants,gpt3-cons,1,1.0,7
"Generally, a herbivores have to eat plants.",quasidef,a herbivore that eats seeds have to feed on plants,gpt3-cons,1,1.0,5
"Generally, a herbivores have to eat plants.",quasidef,rabbits have to feed on plants,gpt3-cons,1,1.0,5
"Generally, a herbivores have to eat plants.",quasidef,rabbits have to feed on plants,gpt3-cons,1,1.0,7
"Generally, a herbivores have to eat plants.",quasidef,rabbits have to consume plants,gpt3-cons,1,1.0,7
"Generally, a helmet can be worn.",quasidef,a motorcycle helmet with visor is worn by a motorcyclist,gpt3-cons,1,1.0,5
"Generally, a helmet can be worn.",quasidef,a motorcycle helmet with visor is worn by a motorcyclist,gpt3-cons,1,1.0,7
"Generally, a helmet can be worn.",quasidef,a bicycle helmet with visor can be worn by a person,gpt3-cons,1,1.0,5
"Generally, a helmet can be worn.",quasidef,a bicycle helmet with visor can be worn by a person,gpt3-cons,1,1.0,7
"Generally, a helmet can be worn.",quasidef,a motorcycle helmet with visor can be used to protect the head,gpt3-cons,1,1.0,5
"Generally, a hedge shears may be used to cut through a hedge.",quasidef,a pair of shears can be used to cut through hedge,gpt3-cons,1,1.0,5
"Generally, a hedge shears may be used to cut through a hedge.",quasidef,a pair of hedge shears can be used to cut through the hedge,gpt3-cons,1,1.0,7
"Generally, a hedge shears may be used to cut through a hedge.",quasidef,a hedge shears with a sharp blade can be used to slice through a thick hedge,gpt3-cons,1,1.0,7
"Generally, a hedge shears may be used to cut through a hedge.",quasidef,a hedge shears with a sharp blade can be used to slice through a thick hedge,gpt3-cons,1,1.0,5
"Generally, a hedge shears may be used to cut through a hedge.",quasidef,a hedge shears with a curved blade can be used to slice through a thick hedge,gpt3-cons,1,1.0,7
"Generally, a hair gel is meant to be applied to the hair.",quasidef,a tingling hair gel is meant for applying to the scalp,gpt3-cons,1,1.0,5
"Generally, a hair gel is meant to be applied to the hair.",quasidef,a hair gel in a bottle is meant for use on hair,gpt3-cons,1,1.0,7
"Generally, a hair gel is meant to be applied to the hair.",quasidef,a hair gel in a bottle is meant for use on hair,gpt3-cons,1,1.0,5
"Generally, a hair gel is meant to be applied to the hair.",quasidef,a hair gel for kids is meant to be used on the hair of children,gpt3-cons,1,1.0,7
"Generally, a hair gel is meant to be applied to the hair.",quasidef,a hair gel for kids is meant to be used on the hair of children,gpt3-cons,1,1.0,5
"Generally, a hair clips can be purchased.",character,a hair clip that is silver can be bought for $1,gpt3-cons,1,1.0,5
"Generally, a hair clips can be purchased.",character,a hair clip that is silver can be bought for $1,gpt3-cons,1,1.0,7
"Generally, a hair clips can be purchased.",character,a hair clip that is silver can be purchased for $1,gpt3-cons,1,1.0,5
"Generally, a hair clips can be purchased.",character,a hair clip that is silver can be purchased for $1,gpt3-cons,1,1.0,7
"Generally, a hair clips can be purchased.",character,"a hair clip with a ribbon attached can be purchased, and used",gpt3-cons,1,1.0,7
"Generally, a hair clips can be found in the hair salon.",quasidef,a $5 hair clip can be found in a salon,gpt3-cons,1,1.0,7
"Generally, a hair clips can be found in the hair salon.",quasidef,a $5 hair clip can be found in hair salons,gpt3-cons,1,1.0,5
"Generally, a hair clips can be found in the hair salon.",quasidef,a long hair clip can be found in hair salons,gpt3-cons,1,1.0,5
"Generally, a hair clips can be found in the hair salon.",quasidef,a hair clip made from tortoiseshell can be found in hair salons,gpt3-cons,1,1.0,5
"Generally, a hair clips can be found in the hair salon.",quasidef,a hair clip made from tortoiseshell is found in hair salons,gpt3-cons,1,1.0,5
"Generally, a gun is designed to be used.",character,a rifle is designed to fire a bullet,gpt3-cons,1,1.0,7
"Generally, a gun is designed to be used.",character,a rifle is designed to fire a bullet,gpt3-cons,1,1.0,5
"Generally, a gun are used for hunting.",quasidef,a modified semi-automatic rifle can be used for deer hunting,gpt3-cons,1,1.0,7
"Generally, a gun are used for hunting.",quasidef,a modified semi-automatic rifle can be used for deer hunting,gpt3-cons,1,1.0,5
"Generally, a gun are used for hunting.",quasidef,a semi-automatic shotgun can be used for hunting game,gpt3-cons,1,1.0,7
"Generally, a gun are used for hunting.",quasidef,a semi-automatic shotgun can be used for hunting game,gpt3-cons,1,1.0,5
"Generally, a gun are used for hunting.",quasidef,a semi-automatic handgun can be used for hunting small game,gpt3-cons,1,1.0,7
"Generally, a ground beetle may be found in the soil, leaf litter.",invirtue,a longhorn beetle can be found in leaf litter,gpt3-cons,1,1.0,7
"Generally, a ground beetle may be found in the soil, leaf litter.",invirtue,a longhorn beetle can be found in leaf litter,gpt3-cons,1,1.0,5
"Generally, a ground beetle may be found in the soil, leaf litter.",invirtue,a scarab beetle can be found in leaf litter,gpt3-cons,1,1.0,7
"Generally, a ground beetle may be found in the soil, leaf litter.",invirtue,a scarab beetle can be found in leaf litter,gpt3-cons,1,1.0,5
"Generally, a ground beetle may be found in the soil, leaf litter.",invirtue,a longhorn beetle is found in soil and leaf litter,gpt3-cons,1,1.0,7
"Generally, a germination has to occur in the soil.",invirtue,a germination of a petunia seed has to take place in the ground,gpt3-cons,1,1.0,5
"Generally, a germination has to occur in the soil.",invirtue,a germination of a petunia seed has to take place in the ground,gpt3-cons,1,1.0,7
"Generally, a germination has to occur in the soil.",invirtue,a germination of a carrot seed has to take place in the ground,gpt3-cons,1,1.0,5
"Generally, a germination has to occur in the soil.",invirtue,a germination of a carrot seed has to take place in the ground,gpt3-cons,1,1.0,7
"Generally, a germination has to occur in the soil.",invirtue,a germination of a tomato seed has to take place in the ground,gpt3-cons,1,1.0,5
"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",quasidef,a scented fabric softener is an ingredient used to soften fabric,gpt3-cons,1,1.0,7
"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",quasidef,a scented fabric softener is an ingredient used to soften fabric,gpt3-cons,1,1.0,5
"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",quasidef,a laundry detergent is an ingredient that makes fabric soft,gpt3-cons,1,0.0,5
"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",quasidef,a laundry detergent is an ingredient that makes fabric soft,gpt3-cons,1,0.0,7
"Generally, a fabric softener can be considered to be an ingredient that softens fabric fibers.",quasidef,a liquid fabric softener is an ingredient that is used to soften fabric,gpt3-cons,1,1.0,7
"Generally, a exhaust fan can be used to cool the engine compartment.",character,a fan can be used to cool the exhaust system,gpt3-cons,1,1.0,7
"Generally, a exhaust fan can be used to cool the engine compartment.",character,a fan can be used to cool the exhaust system,gpt3-cons,1,1.0,5
"Generally, a exhaust fan can be used to cool the engine compartment.",character,a fan is used to cool the exhaust system,gpt3-cons,1,1.0,5
"Generally, a exhaust fan can be used to cool the engine compartment.",character,a fan is used to cool the exhaust system,gpt3-cons,1,1.0,7
"Generally, a exhaust fan can be used to cool the engine compartment.",character,a portable exhaust fan can be used to keep the engine cool,gpt3-cons,1,1.0,7
"Generally, a dvd players may have the ability to play DVDs.",quasidef,a sony dvd player has the capability to play a dvd,gpt3-cons,1,1.0,7
"Generally, a dvd players may have the ability to play DVDs.",quasidef,a dvd player that can play dvds has the capability to play a,gpt3-cons,1,0.0,7
"Generally, a dvd players may have the ability to play DVDs.",quasidef,a dvd player that can play dvds have the same capabilities as a DVD player,gpt3-cons,1,1.0,7
"Generally, a dvd players may have the ability to play DVDs.",quasidef,a dvd player that can play dvds have the same capabilities as a DVD player,gpt3-cons,1,1.0,5
"Generally, a dvd players may have the ability to play DVDs.",quasidef,a sony dvd player has the option to play a dvd,gpt3-cons,1,1.0,5
"Generally, a detergents are used to clean the skin.",invirtue,liquid detergents can be used to clean the face,gpt3-cons,1,1.0,5
"Generally, a detergents are used to clean the skin.",invirtue,liquid detergents can be used to clean the face,gpt3-cons,1,1.0,7
"Generally, a detergents are used to clean the skin.",invirtue,liquid detergents are used to clean the face,gpt3-cons,1,0.0,7
"Generally, a detergents are used to clean the skin.",invirtue,antibacterial soaps can be used to clean the face,gpt3-cons,1,1.0,7
"Generally, a detergents are used to clean the skin.",invirtue,antibacterial soaps can be used to clean the face,gpt3-cons,1,1.0,5
